	Country Name	Country Code	Indicator Name	Indicator Code	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
25	India	IND	Merchandise exports to high-income economies (% of total merchandise exports)	TX.VAL.MRCH.HI.ZS	59.3397631037393	59.1770178691564	62.7940783713155	60.1633370509902	55.8589193933131	64.3940692321489	63.384013187054	64.4193224611158	66.277785591865	60.3255885593773	54.6252118616135	57.69562234068751	64.5523135835966	64.6691667333303	64.0622202815638	67.6911405229846	72.25251091034579	70.7164783586424	87.1572097573457	64.1776235658	70.3905326543102	72.1649178129961	72.9881621181697	74.9124626993841	69.8809342125172	71.7959426467006	75.215812454915	77.0915917499254	78.4263657337328	74.0415603491328	69.571114268724	70.4989077814517	69.7987805164856	68.928134805703	69.1098900209807	67.3277823329218	64.781897759381	65.4581508758659	65.4511254232033	63.529698460183894	62.880798749804896	63.8232189441022	60.63370935655129	60.421186712135494	63.3623645473371	64.8579988327579
26	India	IND	Merchandise exports (current US$)	TX.VAL.MRCH.CD.WT	2036460000.0	2447940000.0	2917170000.0	3926400000.0	4355120000.0	5548790000.0	6378200000.0	6670740000.0	7806030000.0	8586000000.0	8295000000.0	9358000000.0	9148000000.0	9916000000.0	9140000000.0	9399000000.0	11298000000.0	13325000000.0	15846000000.0	17969000000.0	17727000000.0	19628000000.0	21572000000.0	25022000000.0	30630000000.0	33105000000.0	35008000000.0	33437000000.0	35667000000.0	42379000000.0	43361000000.0	49250000000.0	58962900000.0	76648600000.0	99616000000.0	121807700000.0	150158600000.0	194828300000.0	164908700000.0	226351400000.0	302905390000.0	296828200000.0	314847740000.0	322693680000.0	267444100000.0	264143900000.0
27	India	IND	Merchandise exports to economies in the Arab World (% of total merchandise exports)	TX.VAL.MRCH.AL.ZS	9.14013675116409	7.55172866448977	5.64272119054622	10.3388549959654	12.1926292898995	13.2278443173439	13.2023259944656	12.448663864341302	11.4841035418653	11.1335173753865	12.041650125469001	10.850974576847902	11.6072452420349	9.47839373435694	9.85666677465184	7.634769266244559	6.958505077743401	6.66219226955369	5.24898708560591	6.53673114589864	8.98359574717282	9.58858382155654	10.2775436468447	9.32757856854241	7.97861296021075	9.18462793445326	9.608320702904141	10.9221256997221	10.807417537486101	10.850717877993901	11.695332679166501	11.763434410069099	13.0993368783201	14.2467525605251	14.005251896979498	15.6577301994501	16.5241388928163	20.0502211489945	19.499952542762802	19.7637933650653	18.508942510361397	20.252706982048	18.8330291799235	19.5565503586177	18.787791047530998	18.4644650801505
28	India	IND	Ores and metals exports (% of merchandise exports)	TX.VAL.MMTL.ZS.UN	9.91619961346685	8.88709065995674	7.27033939743467	8.653007214585969	12.338953797764098	10.934165336104801	8.06577971595912	7.789900867512389	6.60338241583342	7.49969394204465	5.56209645018782	5.610430684144889	5.383246798626501	5.533747781721411	7.566914470023191	5.921077555841099	5.11446612986005	5.49526973456345	5.58477372345675	5.15924036647241	5.3231535285019005	4.26668577212633	3.7013931177531703	3.47983477745881	3.28679298096408	3.27719888010271	2.90219568254337	2.36581277752655	2.46178841612509	2.7199093170269304	2.9580144988292	3.88654763112859	3.6103932806440895	5.4627035906057095	7.24032768138463	7.65739383032174	7.56891284706854	6.22718537894276	6.22748771615451	6.994186399445731	3.8293085950181496	3.33746483364443	2.9758661966438105	3.03149800431895	3.28602385972207	3.06927601151824
29	India	IND	Manufactures exports (% of merchandise exports)	TX.VAL.MANF.ZS.UN	53.3951518588843	54.6714420171255	52.7089000431557	51.9432777449099	44.860002207543204	52.452335512463705	55.917326803045206	60.2092843099573	58.38976559678821	58.6409467816614	59.516958369324705	49.1917533419136	50.6686964294674	52.833993695987	58.1062703756248	62.543608229019604	66.4215338423497	71.54464607328309	71.662936384027	70.6884953070604	72.0388584836133	73.51589131780291	73.7503246627452	76.2175206960505	73.54615401902579	72.42163021186408	74.2635677112411	76.04162098752779	79.2034895459851	77.83763375507421	74.76121667839291	75.3171633049467	76.76109626175209	73.7117667783237	71.0744691408137	66.2570318233031	64.202604325155	62.783388823314	66.81664637346711	63.7640173880597	62.2255320624518	64.77094230133329	61.876807069204595	64.0056484788544	70.6025170167753	73.06826017582759
32	India	IND	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	0.5363762832208719	0.650747478724663	1.33639687923858	0.667233601734557	0.8888407526783979	0.662988704878892	0.5621788129880411	0.386469355771503	0.28057544977599497	0.43129882764173905	0.427624301562995	14.8137637678991	16.3282266584915	15.5742884886485	6.03817907394276	3.36251414593716	4.21041049336382	2.57387344523329	2.64282599965242	2.9236719191851903	2.36253503001319	2.81294373585872	2.23250264146233	1.94531220801305	1.6598758852151498	1.5532631411234998	1.14808375467515	0.432947929924339	0.238153064087316	3.40365160540618	4.918104373469441	4.62888494195995	5.9599983870986	8.05334017420691	10.3279449439396	14.7541395795787	15.8988650268325	17.710078669305602	13.3855083113181	16.945274967493802	18.5165527883791	18.508040637721802	20.349144396790198	19.6266231494598	12.0734470482309	10.771244986516098
33	India	IND	Food exports (% of merchandise exports)	TX.VAL.FOOD.ZS.UN	30.4198593814107	29.682535753498602	33.336537224264305	32.5560728680838	37.7297097423695	31.5993613675564	32.2149600874442	28.508667381209698	30.8038908856838	28.166652773850004	30.1775740208837	26.771072521637002	23.916113261361104	23.267808783901895	25.3459734937148	24.4108469778058	19.7211946010662	16.6669360667565	16.3911890414815	15.5777159131742	16.797227571749403	16.179919526912	16.793863541643	15.527477919625198	18.679048045235103	18.539894364295	17.7617423503542	17.1745194563454	14.4932192172443	12.790013047823	13.2818450437077	12.732207011030901	11.0575177330712	10.388369398297801	8.970116674367642	8.55624516077697	9.18804402103343	9.94565286903009	7.98304430447711	8.25789497841182	8.968366134338039	10.5430952838809	11.1948809838937	11.4182543043303	11.5526373006393	11.347098909097301
34	India	IND	Agricultural raw materials exports (% of merchandise exports)	TX.VAL.AGRI.ZS.UN	5.413517091789879	5.82678263058926	5.07891775012136	5.95947605569764	3.97877492729589	4.175673413819729	3.03255577872028	2.85365661675533	3.68118463336824	4.99806593996183	4.11936805369225	3.4371934352673104	3.5213298585100494	2.67895942898982	2.8380659183967696	3.5043722193346203	2.78986417592425	1.9740082246114499	2.14052950869383	4.05073167014742	2.00767551858826	1.59579188904255	1.97195508825926	1.19232903397712	1.29416963874987	2.5333032302586003	2.0040660843820803	1.65605105729538	1.41816464266231	1.25890733101826	1.1394730463056202	1.06279739137851	1.07983335457	1.20388648825453	1.26785854943258	1.71789426854661	1.9830056669101102	1.7354244668781498	1.16482348785261	2.00603942876356	1.8296755871931	1.95467374559724	2.06150115511776	1.57458613049218	1.53210114628844	1.37944856950214
44	India	IND	Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)	TM.VAL.MRCH.WR.ZS	1.05441004927499	1.46866723928137	1.7621336104256	1.04860718898232	1.22716908792533	1.6013840477512198	1.14767950220696	0.982800668585803	0.9096502332216311	1.04292185440115	1.32691297881173	0.8728980866024871	0.7282184849040809	0.7930791732118521	0.762541640960903	0.613451687104036	0.6154974083814909	0.608431947890408	0.346629578605578	0.464181121752754	0.540425890497661	0.858647793099381	0.47623409497977504	0.5173130874007961	0.599625418967927	0.559553979756479	0.5987687187816539	1.02343160292751	0.913247252116366	0.9430517907348691	1.162234908662	0.926826103296842	0.898929342107169	0.891106172616461	0.937434303124174	0.8405758431076079	0.835487978945946	0.622901878612013	0.5934600726903609	0.589867717164319	0.547846794640575	0.55377491171134	0.527358940018784	0.583225107806064	0.7731789711659219	0.763967885246631
45	India	IND	Merchandise imports by the reporting economy (current US$)	TM.VAL.MRCH.WL.CD	2408930000.0	2235360000.0	3233580000.0	5063860000.0	6197190000.0	5098090000.0	6663010000.0	7819490000.0	9898310000.0	14821820000.0	14549560000.0	15634832072.0	13892733307.0	15115251169.0	16328998485.0	15051439900.0	16838039379.0	19034715452.0	19297491942.0	23991423128.0	19509428000.0	23196569257.0	21268794080.0	25484480716.0	34486530000.0	36054758486.0	40896425000.0	42162075000.0	47900500000.0	50259700014.0	50129318493.0	58811451691.0	73931350649.0	99815185141.0	139666582462.0	176526421758.0	234639503069.0	321398908679.0	257649434286.0	350780181351.0	465073005980.0	490405331041.0	467938788316.0	460501286905.0	392229822990.0	356320284343.0
46	India	IND	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	TM.VAL.MRCH.RS.ZS	9.38507968268069	11.8307565671749	10.4525015617365	15.6214824264494	10.7193744261512	8.12931901947592	10.823186517804999	12.570896567423198	14.386597308025301	12.7466127641545	14.2951401966795	12.9422834647763	16.1839555421907	16.4200750635902	15.549095832989199	11.3790966736677	14.598509883910198	14.318517321012198	15.4762129606075	15.2862888934664	21.12152134855	8.41324320151814	9.1377411558446	4.81872202806551	10.382430473579099	4.778728629312611	0.220434915765865	0.165788804274932	0.13465412678365302	23.4016020802428	27.898545420985304	28.6647949987261	27.082612820182298	27.887093977413603	29.3153789247616	6.64083850409138	0.706731636536221	0.6152970861438439	0.47323430512428405	0.547622130361416	0.7550676140835859	0.273908886787305	0.44090874373225303	1.5145006266700802	2.22830700796121	2.2706711914867004
80	India	IND	Mortality rate, neonatal (per 1,000 live births)	SH.DYN.NMRT	83.4	82.7	81.9	80.9	79.7	78.3	76.7	75.1	73.5	71.9	70.3	68.8	67.3	65.8	64.4	62.9	61.5	60.1	58.8	57.4	56.1	54.9	53.8	52.6	51.5	50.3	49.1	47.8	46.5	45.1	43.7	42.2	40.8	39.4	38.1	36.8	35.6	34.4	33.2	32.0	30.8	29.6	28.4	27.2	26.1	25.0
84	India	IND	Mortality rate, under-5 (per 1,000 live births)	SH.DYN.MORT	209.3	205.9	202.3	198.2	193.7	188.9	183.7	178.3	172.8	167.5	162.5	157.8	153.4	149.3	145.4	141.5	137.6	133.6	129.7	126.0	122.5	119.2	115.9	112.7	109.4	106.0	102.5	98.9	95.3	91.7	88.1	84.6	81.2	77.8	74.5	71.2	68.0	64.7	61.6	58.4	55.3	52.4	49.5	46.7	44.1	41.6
88	India	IND	Number of neonatal deaths	SH.DTH.NMRT	1837715.0	1847996.0	1854691.0	1857081.0	1855575.0	1848905.0	1839705.0	1829472.0	1820569.0	1809938.0	1798662.0	1786541.0	1770367.0	1751974.0	1728877.0	1700992.0	1670066.0	1638716.0	1606329.0	1572455.0	1540552.0	1509919.0	1480387.0	1452221.0	1423223.0	1393997.0	1363210.0	1330008.0	1294323.0	1256685.0	1217259.0	1176565.0	1134977.0	1094137.0	1053198.0	1012421.0	971223.0	929232.0	885954.0	842772.0	800558.0	760798.0	723874.0	690043.0	658644.0	630113.0
90	India	IND	Number of under-five deaths	SH.DTH.MORT	4450898.0	4441264.0	4426234.0	4397038.0	4358991.0	4309292.0	4252607.0	4190761.0	4129542.0	4069383.0	4013941.0	3962184.0	3910945.0	3858212.0	3800610.0	3733150.0	3658113.0	3574204.0	3486769.0	3399252.0	3314393.0	3231030.0	3149682.0	3067781.0	2983950.0	2897429.0	2807772.0	2715473.0	2621809.0	2526532.0	2430062.0	2334241.0	2239040.0	2144118.0	2048554.0	1951160.0	1851730.0	1749431.0	1647120.0	1545388.0	1446623.0	1353021.0	1265369.0	1184969.0	1111895.0	1046505.0
92	India	IND	Number of infant deaths	SH.DTH.IMRT	2999749.0	2997497.0	2991250.0	2975989.0	2955206.0	2927726.0	2896597.0	2862778.0	2832689.0	2802732.0	2774311.0	2746344.0	2716801.0	2684624.0	2648065.0	2604120.0	2554501.0	2499658.0	2443169.0	2386920.0	2332567.0	2279609.0	2228297.0	2177007.0	2124701.0	2070833.0	2014678.0	1956390.0	1897315.0	1837262.0	1775780.0	1714149.0	1652925.0	1591784.0	1529840.0	1466124.0	1399889.0	1330719.0	1260437.0	1189588.0	1120770.0	1055567.0	994702.0	938862.0	888116.0	842322.0
137	India	IND	Air transport, passengers carried	IS.AIR.PSGR	2554000.0	3285800.0	3391600.0	3037300.0	3839900.0	4534000.0	5147500.0	6099600.0	6546800.0	6603100.0	7574500.0	8391700.0	9164800.0	10125700.0	10993800.0	11785200.0	12668600.0	12863100.0	12740100.0	10862200.0	10717400.0	11127100.0	9441600.0	11518400.0	14260600.0	13394600.0	16039800.0	16521000.0	16005400.0	17299483.0	16862737.0	17633019.0	19455085.0	23934074.0	27879461.0	40288794.0	51897450.0	49877935.0	54446373.0	64374253.8038964	73996912.0	72151828.8895485	75589071.0	82718882.88	98927860.0	119577835.0
138	India	IND	Air transport, freight (million ton-km)	IS.AIR.GOOD.MT.K1	108.4000015259	131.1000061035	176.5	144.6999969482	211.3000030518	250.6999969482	275.8999938965	297.700012207	297.6000061035	366.0	411.3999938965	409.8999938965	461.6000061035	545.5	489.700012207	539.700012207	645.200012207	646.299987793	680.5999755859	662.9000244141	493.1000061035	429.3999938965	372.3999938965	563.5999755859	653.9000244141	565.0	528.0	531.299987793	531.200012207	547.6519999999999	515.37	546.34	579.85	708.475	774.04	842.55	967.684	1233.937	1235.1580000000001	1630.96414222155	1702.702702	1579.229879	1733.76172	1851.3267399999997	1833.847614	1893.8815
139	India	IND	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	64700.0	96600.0	94300.0	69000.0	90600.0	94700.0	99000.0	105300.0	100100.0	100000.0	104600.0	106500.0	113500.0	120400.0	139900.0	151000.0	159500.0	157600.0	156300.0	125800.0	117500.0	120300.0	105300.0	130100.0	168400.0	151300.0	182500.0	196100.0	180500.0	198426.0	206690.0	231413.0	263870.0	302790.0	330484.0	453921.0	569033.0	592292.0	601977.0	623196.778558652	695626.0	678125.9377930639	689094.0	724541.12	787998.0	917625.0
174	India	IND	Net official flows from UN agencies, UNICEF (current US$)	DT.NFL.UNCF.CD	7840000.0	9330000.0	9050000.0	11260000.0	16880000.0	8720000.0	13490000.0	18850000.0	28740000.0	32590000.0	33160000.0	34970000.0	33210000.0	31000000.0	31880000.0	46340000.0	42500000.0	56860000.0	72540000.0	79150000.0	40850000.0	63350000.0	57320000.0	68110000.0	57270000.0	62650000.0	31110000.0	29890000.0	30540000.0	31880000.0	30830000.0	30390000.0	26330000.0	28880000.0	34670000.0	37990000.0	36980000.0	36590000.0	42030000.0	42160000.0	43040000.0	38900000.0	40740000.0	47040000.0	54460000.0	58950000.0
176	India	IND	Net financial flows, RDB nonconcessional (NFL, current US$)	DT.NFL.RDBN.CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11580000.0	78199000.0	59606000.0	187901000.0	542558000.0	347383000.0	147627000.0	448849000.0	250400000.0	502356000.0	473164000.0	488557000.0	359444000.0	228261000.0	159706000.0	-1341708000.0	-1010003000.0	-864941000.0	545335000.0	496284000.0	1246647000.0	1349837000.0	1147476000.0	1440136000.0	1119149000.0	891081000.0	519373000.0	883629000.0	783042000.0	699390000.0
177	India	IND	Net financial flows, RDB concessional (NFL, current US$)	DT.NFL.RDBC.CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	India	IND	PPG, private creditors (NFL, current US$)	DT.NFL.PRVT.CD	-19022000.0	-38378000.0	-61192000.0	4494000.0	27031000.0	-13417000.0	59293000.0	2358000.0	5097000.0	595041000.0	491830000.0	1048538000.0	1184009000.0	1817141000.0	2120506000.0	2906407000.0	2765337000.0	5783446000.0	2971523000.0	1698738000.0	1440691000.0	1615478000.0	2071311000.0	681742000.0	225896000.0	-695821000.0	-514945000.0	2979137000.0	-891342000.0	4026460000.0	-1588896000.0	395213000.0	-3834407000.0	892398000.0	-6963528000.0	2458849000.0	4897150000.0	2503227000.0	2025623000.0	13952914000.0	4099295000.0	9580412000.0	2068982000.0	30710969000.0	14014612000.0	-10335264000.0
179	India	IND	PPG, other private creditors (NFL, current US$)	DT.NFL.PROP.CD	-22496000.0	-22910000.0	-37757000.0	13381000.0	29974000.0	-10795000.0	-31037000.0	-20586000.0	-28280000.0	-10642000.0	20897000.0	327587000.0	64349000.0	458133000.0	275161000.0	541319000.0	18347000.0	2179904000.0	-135595000.0	-172156000.0	-158296000.0	111286000.0	1525154000.0	1257175000.0	540043000.0	59593000.0	-902836000.0	-1088057000.0	-407577000.0	376127000.0	-430453000.0	-142469000.0	-60038000.0	-264400000.0	-130907000.0	-21916000.0	108687000.0	-20213000.0	-23999000.0	-19386000.0	-26358000.0	-210930000.0	-9061000.0	-2441000.0	-1552000.0	-1552000.0
180	India	IND	PNG, commercial banks and other creditors (NFL, current US$)	DT.NFL.PNGC.CD	0.0	0.0	-36300000.0	3000000.0	51000000.0	-1000000.0	28000000.0	-12000000.0	8000000.0	194000000.0	337000000.0	136000000.0	146000000.0	145000000.0	140000000.0	-155000000.0	58671000.0	-104271000.0	-82000000.0	-104431000.0	35800000.0	-52500000.0	-229200000.0	376400000.0	502900000.0	-240200000.0	372500000.0	57500000.0	157500000.0	86367000.0	461966000.0	664014000.0	7851015000.0	989899000.0	3033815000.0	11957582000.0	17847512000.0	9935759000.0	9801802000.0	5777910000.0	15913023000.0	20655459000.0	37639062000.0	17996159000.0	10126680000.0	-18098149000.0
181	India	IND	PNG, bonds (NFL, current US$)	DT.NFL.PNGB.CD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	794210000.0	367341000.0	520000000.0	784976000.0	1221209000.0	150790000.0	-764994000.0	-35000000.0	-315949000.0	-390295000.0	-332272000.0	1980374000.0	2802824000.0	4491601000.0	7383642000.0	-285710000.0	794360000.0	-562942000.0	-2110127000.0	-3013333000.0	390959000.0	-1528587000.0	2003459000.0	2471635000.0
182	India	IND	Commercial banks and other lending (PPG + PNG) (NFL, current US$)	DT.NFL.PCBO.CD	-19022000.0	-38378000.0	-97492000.0	7494000.0	78031000.0	-14417000.0	87293000.0	-9642000.0	13097000.0	789041000.0	828830000.0	1175038000.0	1311301000.0	1727841000.0	1954536000.0	2480228000.0	2716370000.0	5003926000.0	2201691000.0	1457247000.0	89266000.0	1767070000.0	2179890000.0	1455163000.0	956018000.0	35437000.0	-790445000.0	-938128000.0	-380802000.0	-1406987000.0	-1040930000.0	1201671000.0	7217983000.0	374473000.0	2812812000.0	13561431000.0	20668662000.0	10399396000.0	10650168000.0	8829215000.0	18179921000.0	22757510000.0	41816001000.0	19741466000.0	15439419000.0	-22165338000.0
